,dis,alpp165,alpm165,alpp121,alpm121,betp165,betm165,betp121,betm121,kdeg,krec,kintM165,kintM121,kintP165,kintP121,f165,f121,nrt
26,10.3949421436113,5.61136118733005E-07,0.052948287692648,7.67397236616902E-08,0.017949363887308,0.003468945020051,0.035931881797747,4.66547012471617E-05,0.073775032258185,0.006733798256971,1.20988129735252E-05,0.00106805246625,0.001124007403921,0.06183557715591,0.055300581014241,5261.41615401653,588.805248272086,15956.2530078143
27,10.4226818346,1.417E-06,0.0117299506,4.79466368263304E-08,1.023E-06,0.0553833109,0.0042811092,1.12093705806596E-05,2.95187102275231E-05,1.98402880436774E-05,0.012166969,0.0187125722,0.0018254812,0.0724272012,0.074343425,2708.4736635929,2939.217136702,90165.4394386862
28,10.4773290933,1.24966648112425E-05,2.13829786031157E-09,6.46054550552879E-08,0.000341641,0.0214708514,0.001249318,8.78226085865235E-06,0.0027888953,0.0020591003,0.0026479557,0.0111276793,0.0002195035,0.0382762725,0.0419407313,106.2393815328,2634.3419758702,212095.058922569
29,10.5020615016859,3.27115542077388E-06,3.92565954496162E-09,4.41261502332456E-08,1.02764407445073E-10,0.009471665995212,0.00659078606566,3.63723460299858E-05,0.003033175025995,0.006363269736335,0.000232664009757,9.32858896442921E-05,3.7707590433269E-05,0.038269882537629,0.067548624940042,31.7491378850615,15.242487272127,55392.093099297
30,10.5156303559825,7.33339332757198E-07,0.0149993082,9.75584638623517E-08,4.59863819180427E-06,0.0230961116,0.0001151508,5.29761281513123E-05,6.5039950296805E-05,0.0075062912,0.006969824,0.0034495195,0.012550011250611,0.0649360345,0.082471439593662,5685.8025507879,4537.95276150228,13412.7809266691
31,10.5165739457,5.53756576391187E-05,0.0039335956,4.3E-08,0.0006403565,0.048249161,0.0036951907,1.36444691589525E-05,0.006418084,0.0002899227,2.26685062629394E-05,0.0251345633,0.0008371901,0.0168090205,0.0523836544,258.5833308205,11.2511864268,165448.61429725
32,10.5247536997405,2.59190905175277E-06,0.002079497651862,4.16429245611233E-08,3.80936377595289E-09,0.001054931527172,5.32660842324727E-05,3.52342925931487E-05,0.000162553949942,1.55769481077917E-05,0.001091552066268,0.000444962387281,0.00519480763713,0.044347552629549,0.059104950677689,587.373240833008,409.693880151776,121993.628132177
33,10.5327203720035,1.71610931852171E-05,4.35687075623792E-05,1.08780527936163E-07,1.52538324752194E-10,0.059706816851406,0.009888024412358,4.37120095796383E-06,0.0004516318539,0.002217910028691,0.002766270058664,0.040099792972157,0.009494340934672,0.02967007251465,0.067712139095802,7.21526136140623,176.570958059353,101229.817668293
34,10.5401199775,3.42214790348667E-06,1.35879133070439E-10,8.83739575640213E-08,1.390601829783E-10,0.0010271722,0.000957187,5.4035617173104E-06,0.0099140143,1.52370823812163E-05,0.0001717444,0.0001530308,0.0006023922,0.0409509271,0.0335626941,26.1729980144,93.0405046723,196321.937958592
35,10.5485499617776,0.0001603849,8.027E-06,5.55210533891366E-08,0.00010502784165,0.0411353674,0.0057975334,1.1487951752768E-05,0.000764146288532,3.68692854200054E-05,0.0007248413,0.0132916349,0.00033580054082,0.0837947266,0.035649068273982,2.1219579941,1019.29774513039,142434.196585096
36,10.5542200969,4.83338986669398E-07,2.23867859869423E-06,8.66849584234872E-08,0.0022195454,0.021679851,0.0128990957,9.89817353628907E-05,0.0001276462,2.91187092702213E-05,0.0012860238,0.0010415056,0.0019629713,0.0364663265,0.0783097814,6.8955472054,737.6416733517,6075.9365976141
37,10.5553243437067,1.34998075621076E-06,0.001408135124899,7.78643699614692E-08,4.62265566621513E-09,0.011012815005812,0.01569700577102,1.81515983992755E-05,0.000141875337405,0.000202759890255,0.000962584065835,0.009372077084674,0.006036115549233,0.06157055589,0.039977315677041,1.1487302693379,973.703035786354,95835.5368032427
38,10.558604715389,1.34446036510967E-06,0.050659617768954,4.4665427874572E-08,4.04146928698439E-06,0.002256277713467,0.001829858387545,2.52700660191547E-05,0.001665913308873,0.000391295065748,1.2270030939043E-05,0.010296469707564,0.006424012534754,0.033143410813872,0.048620360475845,990.671608332335,654.238121565752,45880.5992402673
39,10.558992824022,2.34038115830681E-06,4.32556549946213E-08,3.99578891068393E-08,1.57210754282094E-09,0.002712379804648,4.42085928899289E-06,0.000230456528582,1.17509694461525E-05,0.000694797714066,0.000515660031705,9.76676144598271E-05,0.000254795511587,0.034161302046292,0.048774256680808,8233.02993846779,7082.62082687321,101143.488267108
40,10.5662915511952,1.08138354680154E-06,0.001339811427521,7.73371343902721E-08,6.13953015483711E-06,0.06568380690088,0.000141414773649,2.37068381339462E-05,0.001546093416759,0.000315403927979,1.63263935104267E-05,0.003926898146509,0.001491676048649,0.025398551014059,0.049866640146616,4878.34927486372,3418.25261397975,63122.7478161941
41,10.5693647564786,2.51345925468347E-05,1.56534664265999E-06,3.80193988480459E-08,6.47013798709883E-08,0.0037847496,0.0001196376,1.90343971154289E-05,0.016447282323134,0.0001194821,0.0054475302,0.0229425693,0.013437779550551,0.0361951845,0.058006398385467,429.0511237542,3.7334611420734,163117.277146779
42,10.5723652891706,1.68177200664848E-06,1.55393491935525E-09,3.1716849450027E-07,0.036829851639406,0.001059224650184,0.021800551115232,4.61245716868193E-06,0.002819870271087,7.18551586703007E-05,1.21280624425632E-05,0.019970415903487,0.027615279294229,0.091694876095443,0.038192551076843,1.01054970935814,7180.63882729201,102755.180900661
43,10.5749519152,2.51345925468347E-05,1.56534664265999E-06,6.61464727415487E-08,4.23933410527469E-07,0.0037847496,0.0001196376,4.0875810835081E-06,0.0024428553,0.0001194821,0.0054475302,0.0229425693,0.0269738603,0.0361951845,0.0639763422,429.0511237542,13.9497785596,163117.277146779
44,10.5779828017,8.85893879143432E-07,4.547E-06,5.62470997141706E-08,2.41645039566642E-08,0.0054670453,0.0031587093,0.0001131016,0.0010824409,1.6021378014323E-05,0.0002415466,1.563E-05,0.0027845902,0.0997280649,0.0560761968,11.0068659547,238.3450495258,14102.0396906915
45,10.5847455057272,3.75377696084662E-05,1.34968148142158E-06,3.63417940374024E-08,8.95486895220127E-07,0.0032930851,0.0001114378,1.13504427541629E-05,1.38895452982261E-05,1.98301207865232E-05,0.001072275,0.0003675033,0.001633460345895,0.02207619,0.099541541057713,8078.099355712,3278.33336351639,145873.772956023
46,10.5876041225425,8.11920779573008E-07,4.50679712188034E-07,6.49824565275328E-08,0.03304164320572,0.000223670676976,0.000709657293949,6.49971632553355E-06,8.99575552538714E-05,0.004819816797037,0.000447567249448,0.000349201385845,0.005517227062704,0.046963579948868,0.064825633261113,8623.12180009682,630.423457047425,59493.7506874677
47,10.594073104296,1.03223996409612E-06,0.000298741321041,5.76849579635023E-08,1.0116957150542E-07,0.000214910240623,0.044032132917997,6.34857418724312E-06,0.000867064664736,0.000678576678238,0.001362911835786,0.002228687354574,1.2515628467683E-05,0.029506963050254,0.047872203110488,2295.34405013216,499.904401419385,135132.522869213
48,10.5972834844,6.68529404835695E-07,0.0023468391,6.37424239683883E-08,0.0285517407,9.10324985557306E-05,0.0508343895,4.92921327982254E-06,2.63742043540463E-05,6.5916E-05,0.0002303443,0.0015624303,0.02076606,0.022849595,0.0803933718,162.7085020711,5623.8588624538,122854.658454869
49,10.6207469215,5.95215688876055E-07,7.9981251475954E-06,3.81818130937805E-08,1.20462763807342E-06,0.0009103008,0.0066479848,0.0079145366,0.0304688901,0.0018762668,0.0021993384,1.85310878089292E-05,0.0005028201,0.0268814293,0.0730715345,31.6810585804,1.4546941661,174549.029194386
50,10.6228355492315,1.76299738299765E-06,2.3456385414019E-07,6.0847322345246E-08,4.13283862651708E-08,0.00015994225406,0.000169780611472,3.25722981382837E-06,0.005706138477658,0.022703534439718,0.00928246656418,0.025224119491303,5.19391967275729E-05,0.066223846564575,0.067519842990108,4349.75527481586,262.561815071008,131242.335111215
51,10.6282410469826,1.09720193097385E-06,3.68760962030857E-05,1.34808547464383E-07,0.007668616576425,0.000231440192684,1.5167096318275E-05,2.80713164217897E-06,3.18120317851562E-05,8.42892698236064E-05,1.86289126744314E-05,6.03739881823123E-05,1.82528494537606E-05,0.059656022545396,0.058538375782389,1385.82354920164,4273.77121303283,112461.771926582
52,10.6377141998037,1.75986386188767E-06,0.0004507422,6.44612321657898E-08,3.14638017414626E-06,0.0093195644,0.0036085504,2.09213128544113E-05,0.069953460063382,5.30212987730746E-05,0.0060588598,3.73918112988907E-05,0.000450601213558,0.02933909,0.045124617536043,1457.3414386201,9758.36674936318,91843.4937652882
53,10.6401211952566,1.68177200664848E-06,1.55393491935525E-09,4.07162532360388E-08,4.28479139627041E-05,0.001059224650184,0.021800551115232,5.65465027940611E-05,0.000344587920692,7.18551586703007E-05,1.21280624425632E-05,0.019970415903487,0.002755217862249,0.091694876095443,0.041815247018463,1.01054970935814,545.457058073839,102755.180900661
54,10.6405569616811,2.92940104257533E-06,0.000775192154428,4.61444127112423E-08,3.64701546864589E-05,0.031712308054171,0.002425601248826,0.001292631956326,0.09551476651772,0.003218734126388,4.43449456250108E-05,0.000594596935035,1.52560836491859E-05,0.028197665176094,0.039964578515821,79.9987513803125,52.1734832902374,116269.988463484
55,10.6428864273205,6.73392777722009E-07,0.00156731313075,4.80924509283134E-08,0.008049972184576,0.003674084274219,0.000639480899588,9.02642010667105E-05,0.000546017237874,0.000103941928995,0.000140469597333,0.049130264630727,0.000224915822643,0.031622814675074,0.048049047349605,1341.08473482824,1227.22690956425,59148.6920570628
56,10.654833917571,0.00177171340319,0.018976056234183,1.74191804831534E-07,0.09472115548677,0.096763980855317,0.000382562028032,1.63439843689238E-06,0.029509928304188,2.9575118790218E-05,0.01197806438812,0.003871380061245,0.000801105671395,0.049232162655919,0.050496680643789,4409.42841745403,34.3069860794851,155082.570364513
57,10.655936202,0.0010936714,2.1E-08,6.74964867666332E-08,7.9081555416232E-07,0.0466190873,8.36587571655206E-05,1.63248941747212E-06,0.0008962771,3.49960546933172E-05,0.0006647789,0.0018110965,0.0015889129,0.0274808217,0.0488930308,508.7861638,229.5134813879,252543.026015965
58,10.657062195,5.55616829059015E-07,4.80995729780704E-10,3.00613559869032E-08,0.0065141019,0.0894254536,0.0216589131,0.0053419302,0.0003807353,0.0014096019,0.0016215637,0.0002350019,0.0004551395,0.0520919225,0.0828917012,6940.0086587576,156.0063896794,1671.9802822396
59,10.6608960084858,7.06199738433191E-07,0.087504782215799,1.0824991343437E-07,2.62509133078463E-09,0.011244849973718,0.000340533102428,1.84895037434569E-05,0.016302019833628,0.001744016849862,0.000593930287222,0.001758212264285,0.054620532605108,0.034734409980118,0.054026347692957,4350.87953216311,3.66978105902449,28637.2014740314
60,10.6613493218,5.48764968971292E-06,0.0952256396,1.00648951154481E-07,1.07E-07,0.0003982258,0.03321383,1.59356484254483E-06,0.0002861391,1.28726239551893E-05,0.0013151931,0.0106726381,0.0419369081,0.0307292548,0.0588327374,3.9293640571,279.155067687,237223.848233468
61,10.6621133235,5.08233641006476E-07,0.004396834,4.60588895362213E-08,0.0009447078,0.0001806571,8.50835943021763E-06,0.0029057049,0.0022336409,0.0006484841,1.52120822829686E-05,1.09047065543628E-05,0.0458338364,0.0748446334,0.0407223445,2099.8368435715,235.9609881979,99962.7636285036
62,10.6698306029,4.62959291806811E-06,1.58502035042857E-05,1.53646004241868E-07,0.002417498,0.0935704516,0.0021735166,5.41373159996232E-06,0.0005232977,5.18429228514161E-05,0.0001067315,5.87025815246499E-05,0.0001004461,0.0176235464,0.0407512115,83.2467377873,837.0174218993,179221.691639235
63,10.6712010048,1.01694242206395E-05,0.0001149213,6.8220212032607E-08,4.3803513406762E-10,0.0784494882,0.0095391429,2.76487923073018E-05,0.0007451356,0.0002760455,1.9947317476818E-05,4.81633542071192E-05,0.0001705452,0.0780668111,0.0342405974,1.8925975054,2574.0951715272,103830.763926026
64,10.6720257981,2.5964363826706E-06,0.0002139338,4.21945766019374E-08,2.9887E-05,0.0162747918,0.0516569106,0.0658642879,0.0038143322,1.11535187749138E-05,0.0042135002,0.0886558437,0.0033409624,0.0222099797,0.0517897844,4.8320332472,33.5895991524,105648.037537752
65,10.6727391348588,6.73392777722009E-07,0.00156731313075,4.00930145814256E-08,0.002621027183841,0.003674084274219,0.000639480899588,0.000126491920906,0.001264718410031,0.000103941928995,0.000140469597333,0.049130264630727,0.001034230635127,0.031622814675074,0.05836223227764,1341.08473482824,42.738475458485,59148.6920570628
66,10.6728821626965,1.38817378177668E-06,9.80548223090942E-08,5.13396503822713E-08,1.72931343235697E-08,0.002266545767911,0.002010214289466,0.000197946805649,0.016932529081114,0.000980453571863,4.80527452613169E-05,1.52041306909719E-05,2.49153120708631E-05,0.031513156773042,0.036968978459951,35.0465740101231,2643.1912919971,146484.833369275
67,10.6753841848277,1.12602824502151E-06,2.56916392902838E-10,6.41350153582069E-08,0.027519913388091,0.005615059113254,5.53897386971756E-05,5.04974597420812E-05,0.02000091405012,1.45563177881286E-05,4.86575316173675E-05,0.015871203416821,0.000151420073902,0.052863518696553,0.033129667561736,367.697465966927,59.5815385807798,120090.222362982
68,10.6783087742,2.36093927362809E-06,0.003248102,4.87822341543507E-08,7.05550674641789E-09,0.0371459384,0.0044153083,0.0001105459,0.0029145852,1.82265222418808E-05,0.0002665261,0.0007404738,0.0697938494,0.0259879204,0.0488805732,353.6690252559,159.1422904773,33341.6396656963
69,10.6793960379754,1.34446036510967E-06,0.050659617768954,3.48689857349921E-08,6.27768487234848E-06,0.002256277713467,0.001829858387545,0.00076420606754,8.95118518176403E-05,0.000391295065748,1.2270030939043E-05,0.010296469707564,0.000141180422907,0.033143410813872,0.058437340947774,990.671608332335,775.578958240943,45880.5992402673
70,10.6809605142,1.79211927436309E-06,6.56678733233043E-10,8.62372549063485E-08,0.0001244455,0.0866428039,0.0147519991,0.0001599675,0.0011711948,0.0217775065,1.03718611619988E-05,0.008356471,1.34968915802869E-05,0.0897429011,0.081978512,907.4367935141,373.4142858833,1349.6167351142
71,10.6833538191232,2.26829545255504E-06,0.0001570384,1.36489942565352E-07,8.42779537424543E-06,0.0692150145,0.0068448332,6.07552781874846E-06,0.008108913085078,3.38192172684294E-05,0.0056023802,0.0161198485,0.000222647985023,0.0298022835,0.03353841482388,36.881897935,592.515992300322,76301.6970248318
72,10.6849751886,1.398E-06,0.0007921245,3.38786978407789E-08,4.74983674462875E-06,0.0045605474,0.0398975415,0.0001090391,0.0002983003,0.0001234551,0.0006930535,4.95974241331187E-05,4.16617821351272E-05,0.0372687472,0.0589200728,3.8411014899,252.297475433,111129.00655928
73,10.6878664672,8.25173410270773E-07,1.11267310248966E-05,4.32917895556328E-08,0.0040667045,0.0008154887,0.0001290502,0.0898921806,7.6632076616083E-05,0.0001707402,0.0001151397,0.0296358426,9.1147732560744E-05,0.0495087721,0.0406329946,898.7467219223,5555.3044272093,63049.2028732431
74,10.6881101374,3.83335555274363E-07,9.54981621773005E-06,3.63092983896264E-08,2.51455860417799E-08,0.0065636167,0.0006449374,0.0024385052,5.35245997116102E-05,0.0001364013,0.0052242157,0.0001772853,3.64332786161979E-05,0.0397858789,0.0455812734,156.3685582619,2661.5710690709,2514.9737134428
75,10.6901367420629,3.33176709461305E-06,2.47722276523566E-09,4.79027288216342E-08,2.2879687509866E-08,0.025697015219942,0.012120845906403,0.000476223138631,0.013073910678024,0.003660869315555,0.000203662501088,0.008425866305279,0.0250366980162,0.078242557025234,0.041335728185665,2.85173150727632,17.2033485222696,115825.952514597
76,10.6955065492986,1.40035054541063E-06,2.32558593537862E-08,4.3809340808672E-08,0.005667502588157,0.091350199872018,0.084131994355211,7.63137729399193E-05,0.027277407611174,0.011849341580234,9.121519630619E-05,0.00025235512046,3.45712906501856E-05,0.032001265206014,0.050171106016755,16.741503898371,16.0063571144662,116470.35810478
77,10.7114548982698,1.25818013635046E-06,0.004381019976809,2.00144246308397E-07,3.44748589555164E-06,0.021722386247008,0.006140361976093,4.80052514782927E-06,0.008201537294249,0.000157610244893,0.002858926887742,0.000305527877367,9.36473399868918E-05,0.076240732659948,0.03110663199208,3.39715828150114,1068.28612594678,114871.948028157
78,10.7131433275,7.46644635844506E-07,1E-09,8.17897169764698E-08,3.34695367689981E-09,0.0006708065,8.11890186962287E-06,2.2673837542353E-06,0.0061841111,0.002696635,1.3726808418817E-05,2.3647E-05,4.41537242673384E-05,0.0294713786,0.0498199043,9361.0787292784,8.7426762604,201827.501205186
79,10.7163235366665,1.0620540487025E-06,0.000283675089986,4.42667917834429E-08,1.03612601465512E-06,0.009091294548457,2.17546883029107E-05,0.005964260169971,0.00392962285358,0.011239993191312,7.05303964478476E-05,0.000596225243608,1.67702095821698E-05,0.050121398897169,0.052965071951583,6254.26817886469,936.447300545661,16544.24448193
80,10.7165497694931,2.92940104257533E-06,0.0007751922,6.51513657817641E-08,5.41386745617224E-06,0.0317123081,0.0024256012,5.51647889163613E-06,0.013234465972217,0.0032187341,4.43449456250108E-05,0.0005945969,6.13571386268686E-05,0.0281976652,0.050186702178384,79.9987513803,3.47938742214333,116269.988463484
81,10.7166465677295,5.90780650038211E-05,4.15480341610716E-08,7.94163312083993E-08,0.018058371266389,0.005875060105297,0.028493224001493,2.59212679086238E-06,0.01717505312598,0.000513666455539,0.000222348675521,0.000137561083305,0.000851532730691,0.018097887106141,0.057212502914015,209.625184479881,81.4634216576635,258815.49893859
82,10.7173344839,5.86323505555055E-06,1.93821027153398E-08,1.32497381903264E-07,0.0031965898,0.0038419147,2.93315790290883E-05,1.68822639691692E-05,0.0718600247,0.012425871,7.89014313359866E-05,0.0520637692,0.0001066719,0.0687894603,0.0444630237,2346.4404338984,689.7910411027,83701.8954366918
83,10.7180534392,7.2556347271932E-07,0.0001223844,7.63747131967101E-08,0.0001305427,0.0050270273,0.0009283405,0.0002372089,0.0185600019,5.002E-05,0.0023516528,0.0016432892,0.0021795974,0.0284197485,0.0580420833,505.4558267003,793.637608604,5666.1224575181
84,10.7188989026397,1.77022780025678E-06,0.012975864214007,1.73216084891106E-07,9.5402214074434E-05,0.056558861684603,0.002421548367895,3.55231734193958E-06,6.95301075569925E-05,0.000907787087223,0.000684200043472,4.87114963670443E-05,0.034828245585395,0.028193182508703,0.082516410871825,140.852444716007,446.624606926443,97623.4377356516
85,10.7204494129,4.62959291806811E-06,1.58502035042857E-05,4.8404290099957E-08,1.37912731672718E-05,0.0935704516,0.0021735166,4.60639000811978E-05,0.0001249116,5.18429228514161E-05,0.0001067315,5.87025815246499E-05,0.0003509716,0.0176235464,0.0353193957,83.2467377873,2460.8801713624,179221.691639235
86,10.7212036959,6.163E-06,2.94175675530363E-05,5.47434662476937E-08,0.0024994149,0.0285663488,7.6286094502993E-05,1.75738243245694E-05,0.0203279963,0.0013820525,1.26354657800136E-05,0.0005404335,0.0850833437,0.0416356617,0.0282611735,6286.233794926,21.0326882277,117934.340051563
87,10.7213079714037,6.53483603612703E-06,2.94934811924535E-07,5.30745608183695E-08,0.000476408351799,0.005956793001613,1.53915360667998E-05,5.685082605563E-05,0.012497072017708,6.93913914109648E-05,0.000152336302521,0.010324665738371,0.049707048692985,0.02519851226442,0.034310944529281,7657.80749008865,3797.87108567678,162721.598527096
88,10.7214753504659,5.12919950669517E-06,9.41709344536914E-09,6.3324223045517E-08,3.31335772349985E-09,0.0106311529,0.0117110348,5.72253783345026E-06,0.00027502147808,0.0001311735,0.0056036746,0.0120635323,0.020469141888686,0.0386172065,0.044899671790988,7.9103246104,235.051119188265,82955.2049231769
89,10.7272739102,1.71610931852171E-05,4.35687075623792E-05,4.48594865039268E-08,2.1630683553268E-06,0.0597068169,0.0098880244,0.0012355256,0.0426054249,0.00221791,0.0027662701,0.040099793,0.0006086472,0.0296700725,0.0460249991,7.2152613614,9692.6738895255,101229.817668293
